id,začetna točka,čas,zahtevnost 
10629,Pecol,3 h 45 min,zelo zahtevna označena pot
10629,Planina Zajzera,6 h 45 min,zelo zahtevna označena pot
10641,Rudno polje,2 h 10 min,lahko brezpotje
10647,Aljažev dom v Vratih,4 h 30 min,zahtevna označena pot
10647,Aljažev dom v Vratih,4 h 45 min,zahtevna označena pot
10647,Zadnjica,5 h 15 min,zahtevna označena pot
10655,Žabnice / Camporosso in Valcanale,2 h 30 min,lahka označena pot
10655,Zajzera,3 h,lahka označena pot
10655,Ovčja vas/Valbruna,2 h 30 min,lahka označena pot
10655,Trbiž / Tarviso,3 h 25 min,lahka neoznačena steza
10656,Planina Zajzera,1 h,lahka označena pot
10657,Planina Zajzera,3 h,zelo zahtevna označena pot
10657,Ovčja vas / Valbruna,3 h 45 min,zahtevna označena pot
10657,Ovčja vas / Valbruna,4 h,zahtevna označena pot
10657,Naborjet / Malborghetto,4 h,zahtevna označena pot
10658,Planina Zajzera,3 h,zelo zahtevna označena pot
10658,Naborjet / Malborghetto,3 h 25 min,lahka označena pot
10659,Planina Zajzera,4 h,zelo zahtevna označena pot
10659,Lužnice,4 h,zahtevna označena pot
10659,Lužnice,5 h 45 min,zelo zahtevna označena pot
10659,Ombrico,3 h 50 min,"lahka neoznačena steza, zahtevna označena pot"
10659,Naborjet / Malborghetto,4 h 25 min,zahtevna označena pot
10662,Svete Višarje / Monte Lussari,1 h 30 min,zahtevna označena pot
10662,Žabnice / Camporosso in Valcanale,3 h 30 min,zahtevna označena pot
10662,Ovčja vas / Valbruna,4 h,zahtevna označena pot
10662,Trbiž / Tarviso,4 h 25 min,"lahka neoznačena steza, zahtevna označena pot"
10668,D postaja,3 h,zahtevna označena pot
10668,Nevejski preval,4 h 45 min,zahtevna označena pot
10668,Nevejski preval,4 h 30 min,zahtevna označena pot
10675,Dom v Lepeni,4 h,lahka označena pot
10675,Koča pri Savici,6 h,lahko brezpotje
10675,Koča pri Savici,5 h 35 min,lahka neoznačena steza
10675,Planina Polog,5 h 40 min,lahka neoznačena steza
10676,Zadnjica,4 h 15 min,lahka neoznačena steza
10676,Trenta,4 h 15 min,lahka neoznačena steza
10679,Soča,5 h 30 min,zahtevna označena pot
10679,Zadnja Trenta,4 h 30 min,zelo zahtevna označena pot
10679,Zadnja Trenta,4 h 45 min,zelo zahtevna označena pot
10682,Dolina Kot,4 h,zelo zahtevna označena pot
10683,Drežniške Ravne,1 h 15 min,lahka označena pot
10684,Planina Kuk,1 h,lahka označena pot
10684,Tolminske Ravne,1 h 45 min,lahka označena pot
10684,Tolminske Ravne,1 h 15 min,zahtevna označena pot
10684,Kneške Ravne,2 h 45 min,lahka neoznačena steza
10684,Kneške Ravne,3 h 30 min,"lahka neoznačena steza, lahka označena pot"
10684,Podmelec,5 h 20 min,"lahka neoznačena steza, lahka označena pot"
10686,Planina Kuk,3 h,lahka neoznačena steza
10686,Planina Kuk,2 h 20 min,delno zahtevna označena pot
10686,Tolminske Ravne,3 h 15 min,"zahtevna označena pot, lahka neoznačena steza"
10686,Tolminske Ravne,3 h 45 min,lahka neoznačena steza
10686,Kneške Ravne,4 h 50 min,"lahka neoznačena steza, delno zahtevna označena pot"
10686,Kneške Ravne,4 h 5 min,"lahka neoznačena steza, delno zahtevna označena pot"
10687,Planina Kuk,2 h 45 min,lahka neoznačena steza
10687,Tolminske Ravne,3 h 30 min,"lahka označena pot, lahka neoznačena steza"
10687,Tolminske Ravne,3 h,"zahtevna označena pot, lahka neoznačena steza"
10687,Kneške Ravne,4 h 30 min,lahka neoznačena steza
10687,Ukanc,4 h,lahka neoznačena steza
10687,Ski hotel Vogel,2 h 40 min,"lahka označena pot, lahka neoznačena steza"
10690,Podmelec,12 min,lahka označena pot
10698,Planina Kuk,3 h 45 min,zelo zahtevna označena pot
10698,Planina Kuk,3 h 15 min,delno zahtevna označena pot
10698,Koča pri Savici,6 h,zelo zahtevna označena pot
10698,Ukanc,4 h 45 min,"lahka neoznačena steza, zelo zahtevna označena pot"
10698,Ski hotel Vogel,4 h 50 min,zelo zahtevna označena pot
10698,Tolminske Ravne,3 h 30 min,zahtevna označena pot
10698,Tolminske Ravne,4 h,zelo zahtevna označena pot
10698,Tolminske Ravne,4 h,delno zahtevna označena pot
10698,Ski hotel Vogel,4 h 30 min,zelo zahtevna označena pot
10698,Ski hotel Vogel,3 h 50 min,zahtevno brezpotje
10698,Kneške Ravne,5 h 30 min,"lahka neoznačena steza, zelo zahtevna označena pot"
10698,Kneške Ravne,5 h,"lahka neoznačena steza, delno zahtevna označena pot"
107,Poldov rovt,6 h,zelo zahtevno brezpotje
107,Ruski križ,6 h,alpinistični vzpon
1070,Koča pri Savici,7 h,lahko brezpotje
1070,Pod Zjabci,5 h 15 min,lahko brezpotje
1070,Konec ceste na Vogar,7 h 20 min,lahko brezpotje
1070,Planina Blato,7 h 15 min,"delno zahtevna označena pot, lahko brezpotje"
1070,Planina Blato,7 h 15 min,lahko brezpotje
1070,Konec ceste na Vogar,7 h 20 min,"delno zahtevna označena pot, lahko brezpotje"
1070,Koča pri Savici,7 h 45 min,lahko brezpotje
10709,Jasna,3 h,lahka označena pot
10709,Dom Planica,2 h 15 min,"delno zahtevna neoznačena pot, lahka označena pot"
10709,Kranjska Gora,2 h 55 min,lahka označena pot
10709,Zelenci,2 h 30 min,lahko brezpotje
10710,Jasna,2 h 15 min,lahka označena pot
10710,Kranjska Gora,2 h 10 min,lahka označena pot
10710,Jasna,2 h 30 min,lahka neoznačena steza
10710,Dom Planica,2 h 20 min,"delno zahtevna neoznačena pot, lahka označena pot"
10710,Zelenci,2 h 35 min,"lahko brezpotje, lahka označena pot"
10711,Planina Blato,3 h 10 min,lahko brezpotje
10712,Planina Blato,3 h 20 min,lahko brezpotje
10713,Planina Blato,4 h,lahko brezpotje
10713,Konec ceste na Vogar,4 h 45 min,lahko brezpotje
10714,Planina Blato,4 h,lahko brezpotje
10714,Konec ceste na Vogar,4 h 45 min,lahko brezpotje
10722,Dolina Kot,3 h 30 min,zahtevna neoznačena steza
10723,Dom v Tamarju,3 h,zahtevna označena pot
10723,Dom v Tamarju,3 h 10 min,lahka označena pot
10724,Planina Kuhinja,3 min,lahka označena pot
10731,Bohinjska Bistrica,2 h 45 min,lahka neoznačena steza
10731,Vrh Bače,1 h,lahka označena pot
10731,Petrovo Brdo,2 h 30 min,lahka označena pot
10731,Za Malim vrhom,1 h,lahka neoznačena steza
10731,Ravne,2 h 20 min,lahka označena pot
10731,Podbrdo,3 h 15 min,lahka označena pot
10731,Bohinjsko sedlo,2 h 50 min,lahka označena pot
10731,Bohinjska Bistrica,2 h 55 min,lahka označena pot
10732,Za Malim vrhom,1 h,lahko brezpotje
10746,Svino,2 h 40 min,lahka označena pot
10747,Avsa,2 h 30 min,lahka označena pot
10747,Rifugio Pelizzo,45 min,lahka označena pot
10747,Svino,3 h 45 min,lahka označena pot
10747,Rifugio Pelizzo,55 min,lahka označena pot
10747,Matajur / Montemaggiore,2 h,lahka označena pot
10747,Livek,3 h,lahka označena pot
10747,Rifugio Pelizzo,1 h 15 min,lahka označena pot
10747,Mašera / Masseris,2 h 30 min,lahka označena pot
10747,Matajur / Montemaggiore,2 h 15 min,lahka označena pot
10747,Avsa,2 h 30 min,lahka označena pot
10747,Rifugio Pelizzo,2 h,lahka označena pot
10747,Svino,4 h,lahka označena pot
10747,Jevšček,2 h 30 min,lahka neoznačena steza
10748,Avsa,1 h 10 min,lahka označena pot
10748,Avsa,1 h 25 min,lahka označena pot
10749,Avsa,1 h 25 min,lahka neoznačena steza
10749,Avsa,1 h 25 min,lahka označena pot
10750,Breginj,3 h 10 min,delno zahtevna označena pot
10750,Kobarid,4 h 15 min,lahka označena pot
10750,Potoki,4 h,lahka označena pot
10750,Breginj,4 h 45 min,delno zahtevna označena pot
10758,Drežnica,1 h 45 min,lahka označena pot
1076,Rudno polje,1 h 45 min,lahka označena pot
1076,Medvedova konta,45 min,lahka označena pot
1076,Planina Zajavornik,1 h,lahka označena pot
1076,Šport hotel,1 h 45 min,lahka označena pot
1076,Pri Rupah,45 min,lahka označena pot
10764,Kobarid,2 h 15 min,lahka označena pot
10764,Potoki,2 h,lahka označena pot
1077,Rudno polje,2 h,lahka označena pot
1077,Rudno polje,2 h 20 min,delno zahtevna označena pot
1077,Konec ceste na Pokljuki,2 h 20 min,delno zahtevna označena pot
1077,Rudno polje,2 h 40 min,delno zahtevna označena pot
1077,Rudno polje,3 h 20 min,"lahka neoznačena steza, delno zahtevna označena pot"
1077,Planina Zajavornik,3 h 30 min,delno zahtevna označena pot
1077,Medvedova konta,3 h 15 min,delno zahtevna označena pot
1077,Konec ceste na Pokljuki,2 h 15 min,lahka neoznačena steza
1077,Rudno polje,2 h 15 min,lahka neoznačena steza
1077,Pri Rupah,3 h 15 min,delno zahtevna označena pot
1077,Konec ceste na Pokljuki,2 h 20 min,lahka neoznačena steza
1077,Rudno polje,2 h 20 min,lahka neoznačena steza
1077,Uskovnica,2 h 55 min,lahka neoznačena steza
1077,Uskovnica,3 h 15 min,delno zahtevna označena pot
1077,Uskovnica,2 h 55 min,delno zahtevna označena pot
1077,Uskovnica,3 h 15 min,lahka neoznačena steza
1077,Uskovnica,2 h 50 min,lahka neoznačena steza
1077,Srednja vas,4 h 40 min,delno zahtevna označena pot
1077,Uskovnica,3 h 10 min,lahka neoznačena steza
1077,Srednja vas,4 h 40 min,lahka neoznačena steza
1077,Srednja vas,4 h 35 min,lahka neoznačena steza
108,Ruski križ,7 h,zelo zahtevno brezpotje
1081,Planina Zajavornik,1 h 55 min,lahka označena pot
1081,Pri Rupah,1 h 40 min,lahka označena pot
1081,Pri Rupah,1 h 50 min,delno zahtevna označena pot
1081,Šport hotel,2 h 40 min,lahka označena pot
1081,Planina Zajavornik,2 h,lahka označena pot
1081,Rudno polje,2 h,lahka neoznačena steza
1081,Dolina Krma,2 h 50 min,zahtevna označena pot
1082,Pri Rupah,1 h 45 min,lahka označena pot
1082,Dolina Krma,2 h 45 min,zahtevna označena pot
1082,Rudno polje,2 h 5 min,"lahka neoznačena steza, delno zahtevna označena pot"
10822,Žabnice / Camporosso in Valcanale,2 h,lahka označena pot
10822,Trbiž / Tarviso,2 h 55 min,lahka neoznačena steza
10825,Breginj,2 h 55 min,delno zahtevna označena pot
10826,Breginj,2 h 45 min,delno zahtevna označena pot
1083,Konec ceste na Pokljuki,3 h 45 min,lahka neoznačena steza
1083,Uskovnica,4 h 15 min,"zahtevna označena pot, lahka neoznačena steza"
1083,Rudno polje,4 h 5 min,lahko brezpotje
1083,Uskovnica,4 h 20 min,"zahtevna označena pot, lahka neoznačena steza"
1083,Krma ,5 h,"delno zahtevna označena pot, zelo zahtevno brezpotje"
1083,Srednja vas,5 h 45 min,"zahtevna označena pot, lahka neoznačena steza"
10831,Bohinjska Bela,10 min,delno zahtevna označena pot
10832,Bohinjska Bela,2 h,lahka označena pot
10832,Bohinjska Bela,2 h,lahka označena pot
10832,Brezje,2 h,lahka označena pot
10832,Konjska raven,50 min,lahka označena pot
10832,Bohinjska Bela,2 h 30 min,delno zahtevna označena pot
10832,Ilovec,25 min,lahka neoznačena steza
10832,Zatrnik,2 h,lahka neoznačena steza
10832,Bled,3 h 35 min,lahka neoznačena steza
10832,Planina Smrečica,2 h,lahka neoznačena steza
10832,Poljšica pri Gorjah,2 h 35 min,lahka neoznačena steza
10833,Bohinjska Bela,1 h 30 min,lahka označena pot
1084,Medvedova konta,2 h 15 min,lahka označena pot
1084,Pri Rupah,2 h 15 min,lahka označena pot
1084,Planina Zajavornik,2 h 30 min,lahka označena pot
1084,Dolina Krma,3 h 15 min,zahtevna označena pot
1084,Rudno polje,3 h 15 min,lahka označena pot
1084,Šport hotel,3 h 30 min,lahka označena pot
1084,Strmec,2 h 30 min,lahka označena pot
1084,Kovinarska koča v Krmi,3 h 45 min,zelo zahtevno brezpotje
1084,Krnica,5 h 30 min,lahka označena pot
1084,Strmec,2 h 45 min,lahka označena pot
1084,Strmec,2 h 15 min,lahka označena pot
1084,Medvedova konta,2 h 10 min,"lahko brezpotje, lahka označena pot"
1084,Medvedova konta,2 h 25 min,"lahko brezpotje, lahka označena pot"
1087,Ravne,3 h 5 min,lahka označena pot
1087,Kal,2 h 30 min,lahka označena pot
1087,Pod Luknjo,2 h 30 min,lahka označena pot
1087,Podbrdo,3 h 15 min,lahka označena pot
1087,Kocenpohar,2 h 45 min,lahka označena pot
1087,Bohinjska Bistrica,3 h 40 min,lahka označena pot
1087,Ravne,3 h 25 min,lahka označena pot
1087,Vrh Bače,3 h 10 min,lahka označena pot
1087,Bohinjsko sedlo,5 h,lahka označena pot
1087,Petrovo Brdo,4 h 40 min,lahka označena pot
1087,Polje,3 h 45 min,lahka označena pot
1087,Kuk,3 h 30 min,lahka neoznačena steza
1087,Polje,4 h,lahka označena pot
1087,Podbrdo,5 h 25 min,lahka označena pot
1087,Bohinjska Bistrica,4 h,lahka označena pot
109,Zadnjica,6 h,zelo zahtevna označena pot
109,Vršič,6 h,zelo zahtevna označena pot
109,Aljažev dom v Vratih,6 h 30 min,zelo zahtevna označena pot
109,Ruski križ,7 h 10 min,zelo zahtevna označena pot
1090,Dom v Tamarju,4 h,zelo zahtevna označena pot
1090,Belopeška jezera,4 h,zelo zahtevna označena pot
1090,Belopeška jezera,4 h,zelo zahtevna označena pot
1093,Pri Mlinču,2 h 45 min,lahka označena pot
1093,Pri Mlinču,2 h 20 min,lahka označena pot
1093,Pri Mlinču,2 h 30 min,lahka neoznačena steza
10936,Koča pri Savici,5 h 15 min,lahko brezpotje
1094,Dolina Krma,4 h 30 min,lahka označena pot
1094,Konec ceste na Pokljuki,4 h 30 min,zahtevna označena pot
1094,Stara Fužina,6 h 15 min,zahtevna označena pot
1094,Zadnjica,6 h 45 min,zahtevna označena pot
1094,Uskovnica,5 h,zahtevna označena pot
1094,Planina Blato,5 h 15 min,"lahka neoznačena steza, zahtevna označena pot"
1094,Uskovnica,5 h 5 min,zahtevna označena pot
1094,Srednja vas,6 h 30 min,zahtevna označena pot
1099,Konec ceste na Pokljuki,3 h 15 min,lahka označena pot
1099,Stara Fužina,4 h 45 min,lahka označena pot
1099,Planina Blato,3 h 45 min,lahka neoznačena steza
1099,Uskovnica,3 h 45 min,zahtevna označena pot
1099,Uskovnica,3 h 50 min,zahtevna označena pot
1099,Srednja vas,5 h 15 min,zahtevna označena pot
10995,Dolina Krma,4 h 20 min,zahtevno brezpotje
10996,Vršič,2 h 15 min,zahtevno brezpotje
1101007,Planina pod Golico,1 h,lahka označena pot
1101008,Planina pod Golico,2 h,lahko brezpotje
1101061,Vranček,2 h 5 min,lahka označena pot
1101061,Ljubelj,2 h 45 min,zahtevna označena pot
1101061,Bučan,2 h 45 min,zahtevna označena pot
1101061,Sele,3 h 30 min,lahka označena pot
1101067,Koča pod Košuto,3 h,izjemno zahtevna označena pot
1101067,Sele pri Cerkvi / Zell,4 h 15 min,izjemno zahtevna označena pot
1101067,Ridovc / Ridovcsäge,4 h 25 min,izjemno zahtevna označena pot
1101118,Tržič,1 h,lahka označena pot
1101118,Tržič,1 h 5 min,lahka neoznačena steza
1101118,Tržič,55 min,lahka označena pot
1101118,Tržič,1 h 5 min,delno zahtevna označena pot
1101118,Tržič,1 h,lahka neoznačena steza
1101118,Tržič,55 min,delno zahtevna označena pot
1101123,Dom Trilobit,3 h 15 min,lahko brezpotje
1101141,Ciganija,1 h 30 min,lahka označena pot
1101141,Žerjav,1 h 30 min,lahka označena pot
1101141,Ivarčko jezero,1 h 45 min,lahka označena pot
1101141,Prevalje,3 h 10 min,lahka označena pot
1101141,Prevalje,2 h 55 min,lahka označena pot
1101141,Mežica,3 h 45 min,lahka označena pot
1101141,Leše,2 h 40 min,lahka označena pot
1101141,Leše,2 h 50 min,lahka neoznačena steza
1101145,Draga,25 min,lahka označena pot
1101150,Dom v Dragi,1 h 15 min,lahka označena pot
1101150,Ljubelj,2 h 30 min,delno zahtevna neoznačena pot
1101150,Podljubelj,2 h 30 min,lahka označena pot
1101177,Koroška Bela,1 h 40 min,lahka označena pot
1101177,Jesenice,2 h,delno zahtevna označena pot
1101179,Zgornje Jezersko,45 min,delno zahtevna označena pot
1101214,Smrečje,55 min,lahka označena pot
1101231,Planina pod Golico,1 h 15 min,lahka neoznačena steza
1101231,Jesenice,2 h 30 min,lahka označena pot
1101231,Dom Pristava v Javorniškem Rovtu,1 h 30 min,lahka neoznačena steza
1101231,Jesenice,2 h,lahka neoznačena steza
1101231,Križovec,40 min,lahka neoznačena steza
1101231,Jesenice,2 h 30 min,lahka neoznačena steza
1101232,Dom Pristava v Javorniškem Rovtu,1 h 45 min,lahka označena pot
1101232,Planina pod Golico,45 min,lahka označena pot
1101232,Murova,1 h 45 min,lahka neoznačena steza
1101239,Prelaz Vrhe,1 h 30 min,lahka označena pot
1101239,Rudijev dom na Donački gori,2 h 45 min,lahka označena pot
1101239,Žetale,1 h 40 min,lahka označena pot
1101239,Lovska koča Lipovec,1 h 15 min,lahka označena pot
1101239,Lovska koča Lipovec,1 h 15 min,lahka označena pot
1101245,Grahovše,2 h 15 min,lahka označena pot
1101245,Grahovše,2 h 15 min,lahka označena pot
1101245,Na kopiš,1 h 45 min,lahka označena pot
1101245,Tržič,3 h 40 min,lahka označena pot
1101247,Jesenice,1 h 20 min,delno zahtevna označena pot
1101247,Straža,1 h 15 min,lahka neoznačena steza
1101247,Straža,1 h 35 min,delno zahtevna neoznačena pot
1101247,Jesenice,1 h 20 min,lahka neoznačena steza
1101247,Tomšičeva  cesta,1 h 15 min,delno zahtevna neoznačena pot
1101248,Jesenice,25 min,lahka označena pot
1101248,Trg Toneta Čufarja,35 min,lahka neoznačena steza
1101251,Hrušica,40 min,zahtevno brezpotje
1101251,Hrušica,1 h 30 min,zelo zahtevna označena pot
1101252,Planina pod Golico,1 h 30 min,lahka neoznačena steza
1101257,Korensko sedlo,1 h 40 min,lahka označena pot
1101257,Korensko sedlo,1 h 40 min,lahka neoznačena steza
1101258,Korensko sedlo,2 h,lahka neoznačena steza
1101258,Korensko sedlo,2 h,lahka označena pot
1101259,Korensko sedlo,1 h 20 min,lahka neoznačena steza
1101262,Ravne,2 h 20 min,lahka neoznačena steza
1101262,Podrožca / Rosenbach,3 h 30 min,lahka označena pot
1101263,Rezman,45 min,lahka označena pot
1101264,Pri Žagi,30 min,lahka neoznačena steza
1101265,Pri Žagi,1 h,lahka neoznačena steza
1101265,Koroška Bela,1 h 30 min,delno zahtevna neoznačena pot
1101265,Koroška Bela,1 h 20 min,lahka neoznačena steza
1101271,Podljubelj/Unterloibl,2 h,lahka označena pot
1101272,Pod Peco/Koprein Petzen,5 min,lahka označena pot
1101272,Koprivna,25 min,lahka označena pot
1101273,Pod Peco/Koprein Petzen,1 h,lahka označena pot
1101273,Koprivna,1 h 25 min,lahka označena pot
1101274,Pod Peco/Koprein Petzen,2 h 30 min,lahka označena pot
1101274,Najberž,5 h,lahka označena pot
1101274,Globasnica / Globasnitz,4 h 45 min,lahka označena pot
1101274,Koprivna,2 h 55 min,lahka označena pot
1101275,Pod Peco/Koprein,2 h 30 min,lahka označena pot
1101275,Jakobe,3 h 45 min,zelo zahtevna označena pot
1101275,Alpengasthof Siebenhütten,2 h 15 min,lahka označena pot
1101275,Koprivna,2 h 55 min,lahka označena pot
1101275,Koprivna,3 h 40 min,lahka označena pot
